EPOCH_TIME                ALARM_STATUS              INST_STATUS               Delta_High_Conc_Raw_iCH4  C13_Delta_Raw             CH4                       ValveMask                 GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1321423791.798            0                         963                       -1.8455368393E+001        -3.5583113788E+001        2.8643118725E+000         5.0000000000E+000         3.7411666188E+001         -1.2200151234E+002        1.0000000000E+000         
1321423792.853            0                         963                       -2.1970904252E+001        -4.1788688367E+001        2.8849700761E+000         5.0000000000E+000         3.7411671626E+001         -1.2200167961E+002        1.0000000000E+000         
1321423793.793            0                         963                       2.4163479137E+000         -3.3726733573E+001        2.9172700133E+000         5.0000000000E+000         3.7411690540E+001         -1.2200185288E+002        1.0000000000E+000         
1321423794.861            0                         963                       -7.8364930991E+000        -3.3909272723E+001        2.9532554257E+000         5.0000000000E+000         3.7411720582E+001         -1.2200202873E+002        1.0000000000E+000         
1321423795.398            0                         963                       -2.5142795142E+001        -3.4968902187E+001        3.0038661628E+000         5.0000000000E+000         3.7411756064E+001         -1.2200221614E+002        1.0000000000E+000         
1321423796.005            0                         963                       -2.5142795142E+001        -3.4968902187E+001        3.0038661628E+000         5.0000000000E+000         3.7411794600E+001         -1.2200240626E+002        1.0000000000E+000         
1321423796.997            0                         963                       -1.7099880716E+001        -3.3982133237E+001        3.0723403938E+000         5.0000000000E+000         3.7411834065E+001         -1.2200259490E+002        1.0000000000E+000         
1321423797.958            0                         963                       -1.3782925623E+001        -3.5742403689E+001        3.1467828277E+000         5.0000000000E+000         3.7411869677E+001         -1.2200276897E+002        1.0000000000E+000         
1321423798.889            0                         963                       -1.7161933504E+001        -3.5487285215E+001        3.2404920054E+000         5.0000000000E+000         3.7411904476E+001         -1.2200292895E+002        1.0000000000E+000         
1321423799.827            0                         963                       -2.0056980483E+001        -3.6780133812E+001        3.3590865412E+000         5.0000000000E+000         3.7411937436E+001         -1.2200308461E+002        1.0000000000E+000         
1321423800.902            0                         963                       -2.1908974781E+001        -3.7060631632E+001        3.5184435934E+000         5.0000000000E+000         3.7411965943E+001         -1.2200323362E+002        1.0000000000E+000         
1321423801.417            0                         963                       -2.0681130685E+001        -3.3492912986E+001        3.7675728698E+000         5.0000000000E+000         3.7411981574E+001         -1.2200336892E+002        1.0000000000E+000         
1321423802.058            0                         963                       -2.0681130685E+001        -3.3492912986E+001        3.7675728698E+000         5.0000000000E+000         3.7411972506E+001         -1.2200348862E+002        1.0000000000E+000         
