EPOCH_TIME                ALARM_STATUS              CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1316240192.909            0                         1.8367036254E+000         2.2592000000E+004         3.7803355190E+001         8.0335519000E-001         -1.2243786528E+002        -4.3786527985E-001        2.0000000000E+000         
1316240193.932            0                         1.8279145964E+000         2.2593000000E+004         3.7803403165E+001         8.0340316541E-001         -1.2243795232E+002        -4.3795232058E-001        2.0000000000E+000         
1316240194.968            0                         1.8342724603E+000         2.2594000000E+004         3.7803449231E+001         8.0344923097E-001         -1.2243803600E+002        -4.3803599901E-001        2.0000000000E+000         
1316240196.012            0                         1.8373282606E+000         2.2595000000E+004         3.7803494555E+001         8.0349455458E-001         -1.2243811846E+002        -4.3811846045E-001        2.0000000000E+000         
1316240197.035            0                         1.8395283958E+000         2.2596000000E+004         3.7803536572E+001         8.0353657219E-001         -1.2243819573E+002        -4.3819572933E-001        2.0000000000E+000         
1316240198.101            0                         1.8447885211E+000         2.2598000000E+004         3.7803578467E+001         8.0357846663E-001         -1.2243827304E+002        -4.3827304446E-001        2.0000000000E+000         
1316240199.186            0                         1.8516758488E+000         2.2599000000E+004         3.7803619625E+001         8.0361962452E-001         -1.2243834792E+002        -4.3834791693E-001        2.0000000000E+000         
1316240200.257            0                         1.8519924746E+000         2.2600000000E+004         3.7803660930E+001         8.0366092992E-001         -1.2243841837E+002        -4.3841837019E-001        2.0000000000E+000         
1316240201.290            0                         1.8537775078E+000         2.2601000000E+004         3.7803697930E+001         8.0369793024E-001         -1.2243848374E+002        -4.3848373526E-001        2.0000000000E+000         
1316240202.320            0                         1.8493808378E+000         2.2602000000E+004         3.7803733572E+001         8.0373357151E-001         -1.2243854685E+002        -4.3854685459E-001        2.0000000000E+000         
1316240203.345            0                         1.8403391163E+000         2.2603000000E+004         3.7803768746E+001         8.0376874627E-001         -1.2243861025E+002        -4.3861024620E-001        2.0000000000E+000         
1316240204.378            0                         1.8357260804E+000         2.2604000000E+004         3.7803804302E+001         8.0380430205E-001         -1.2243867464E+002        -4.3867464321E-001        2.0000000000E+000         
1316240205.427            0                         1.8312286267E+000         2.2605000000E+004         3.7803841102E+001         8.0384110248E-001         -1.2243874081E+002        -4.3874081003E-001        2.0000000000E+000         
1316240206.464            0                         1.8265585825E+000         2.2606000000E+004         3.7803877539E+001         8.0387753933E-001         -1.2243880750E+002        -4.3880749605E-001        2.0000000000E+000         
1316240207.491            0                         1.8258096612E+000         2.2607000000E+004         3.7803913410E+001         8.0391341025E-001         -1.2243887299E+002        -4.3887299370E-001        2.0000000000E+000         
1316240208.489            0                         1.8258840687E+000         2.2608000000E+004         3.7803946371E+001         8.0394637145E-001         -1.2243893344E+002        -4.3893343635E-001        2.0000000000E+000         
1316240209.530            0                         1.8290546258E+000         2.2609000000E+004         3.7803974900E+001         8.0397489957E-001         -1.2243898598E+002        -4.3898598153E-001        2.0000000000E+000         
1316240210.558            0                         1.8297820275E+000         2.2610000000E+004         3.7803995427E+001         8.0399542737E-001         -1.2243902376E+002        -4.3902376440E-001        2.0000000000E+000         
1316240211.578            0                         1.8303164348E+000         2.2611000000E+004         3.7804008368E+001         8.0400836812E-001         -1.2243904899E+002        -4.3904899199E-001        2.0000000000E+000         
1316240212.612            0                         1.8311054180E+000         2.2612000000E+004         3.7804017863E+001         8.0401786286E-001         -1.2243906828E+002        -4.3906828326E-001        2.0000000000E+000         
1316240213.655            0                         1.8313407465E+000         2.2613000000E+004         3.7804028337E+001         8.0402833734E-001         -1.2243908864E+002        -4.3908863805E-001        2.0000000000E+000         
1316240214.676            0                         1.8317049373E+000         2.2614000000E+004         3.7804041397E+001         8.0404139654E-001         -1.2243911358E+002        -4.3911358308E-001        2.0000000000E+000         
1316240215.702            0                         1.8304177088E+000         2.2615000000E+004         3.7804058809E+001         8.0405880882E-001         -1.2243914668E+002        -4.3914668436E-001        2.0000000000E+000         
1316240216.739            0                         1.8314078914E+000         2.2616000000E+004         3.7804080697E+001         8.0408069710E-001         -1.2243918926E+002        -4.3918925986E-001        2.0000000000E+000         
